Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
2	GO_Biological_Process_2021	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)	3/21	0.00011797347851055983	0.001518792420195	SMAD4;NOTCH1;VEGFA
2	Reactome_Pathways_2024	Signal Transduction by L1	3/21	0.00011797347851055983	0.001115091783182	MAP2K1;EGFR;MAPK3
2	GO_Biological_Process_2021	negative regulation of gene expression (GO:0010629)	8/322	0.00011917775865900014	0.0015223096516208	RPS6KA4;NOTCH2;MAP2K1;NOTCH1;TERT;SETDB1;FOXP1;VEGFA
2	GO_Biological_Process_2021	axonogenesis (GO:0007409)	7/240	0.00012094129246965268	0.0015312309298594	EPHA5;NOTCH2;EPHA7;NOTCH1;EPHB1;FGFR2;MAPK3
2	GO_Biological_Process_2021	cellular response to oxygen-containing compound (GO:1901701)	8/323	0.00012174924824570646	0.0015312309298594	RPTOR;IRS1;CTR9;SOX9;BCL10;RHOA;EGFR;MAPK3
2	GO_Biological_Process_2021	blood vessel morphogenesis (GO:0048514)	4/56	0.0001282430430243495	0.0016005906514871	SOX17;FLT4;TGFBR2;VEGFA
2	Reactome_Pathways_2024	Transcriptional Regulation by RUNX2	5/106	0.00012970513742003673	0.0012094127678354	SMAD4;YES1;ABL1;SOX9;MAPK3
2	KEGG_2021_Human	Th17 cell differentiation	5/107	0.00013557322027520676	0.00038765467672441937	SMAD4;JAK2;JAK3;TGFBR2;MAPK3
2	GO_Biological_Process_2021	negative regulation of biomineral tissue development (GO:0070168)	3/22	0.00013614657811150416	0.0016863610243356	NOTCH1;BCOR;SOX9
2	Reactome_Pathways_2024	E3 Ubiquitin Ligases Ubiquitinate Target Proteins	4/57	0.00013743901716261857	0.001264438957896	CTR9;HLA-B;HLA-A;BCL10
2	KEGG_2021_Human	Shigellosis	7/246	0.00014090363059355407	0.0003966979138249292	RPTOR;PIK3R3;BCL10;TP53;RHOA;EGFR;MAPK3
2	GO_Biological_Process_2021	regulation of protein export from nucleus (GO:0046825)	3/23	0.00015604795273537798	0.0018899140942395	BARD1;TCF7L2;TP53
