Gene1	Gene2	Shared_Count	P_Value	Log2OR	FDR
CDK12	KMT2D	2	0.06445690542312311	2.507207343206711	0.08127351784099959
RNF43	TRAF2	2	0.06447411912843873	2.6308281604397816	0.08127351784099959
RNF43	TOP1	2	0.06447411912843873	2.6308281604397816	0.08127351784099959
MDC1	RNF43	2	0.06447411912843873	2.6308281604397816	0.08127351784099959
PGBD5	RNF43	2	0.06447411912843873	2.6308281604397816	0.08127351784099959
ERG	RNF43	2	0.06447411912843873	2.6308281604397816	0.08127351784099959
NOTCH2	RNF43	2	0.06447411912843873	2.6308281604397816	0.08127351784099959
KDM6A	PIK3CA	4	0.0649086832285429	1.534832011813558	0.08163996433223844
ERBB2	SPEN	1	0.06543086009697432	4.171745437066681	0.08163996433223844
EPHA3	PRKD1	1	0.06543086009697432	4.171745437066681	0.08163996433223844
FH	TERT	1	0.06543086009697432	4.171745437066681	0.08163996433223844
KDM5C	TP53BP1	1	0.06543086009697432	4.171745437066681	0.08163996433223844
ERBB2	KDM5C	1	0.06543086009697432	4.171745437066681	0.08163996433223844
KDM5C	PIK3R1	1	0.06543086009697432	4.171745437066681	0.08163996433223844
NCOR1	NF1	1	0.06543086009697432	4.171745437066681	0.08163996433223844
TERT	TP53BP1	1	0.06543086009697432	4.171745437066681	0.08163996433223844
CUL3	TERT	1	0.06543086009697432	4.171745437066681	0.08163996433223844
IKZF1	NF1	1	0.06543086009697432	4.171745437066681	0.08163996433223844
PRKD1	TERT	1	0.06543086009697432	4.171745437066681	0.08163996433223844
IKZF1	SPEN	1	0.06543086009697432	4.171745437066681	0.08163996433223844
PIK3CG	SPEN	1	0.06543086009697432	4.171745437066681	0.08163996433223844
IKZF1	KDM5C	1	0.06543086009697432	4.171745437066681	0.08163996433223844
FH	KDM5C	1	0.06543086009697432	4.171745437066681	0.08163996433223844
KDM5C	PIK3CG	1	0.06543086009697432	4.171745437066681	0.08163996433223844
ANKRD11	CCND2	1	0.0654906330392995	4.21905460399948	0.08163996433223844
ANKRD11	DDR2	1	0.0654906330392995	4.21905460399948	0.08163996433223844
ABL1	ANKRD11	1	0.0654906330392995	4.21905460399948	0.08163996433223844
ANKRD11	MST1R	1	0.0654906330392995	4.21905460399948	0.08163996433223844
ANKRD11	MAP3K1	1	0.0654906330392995	4.21905460399948	0.08163996433223844
ANKRD11	FGFR4	1	0.0654906330392995	4.21905460399948	0.08163996433223844
ANKRD11	JUN	1	0.0654906330392995	4.21905460399948	0.08163996433223844
ANKRD11	PPP2R1A	1	0.0654906330392995	4.21905460399948	0.08163996433223844
CREBBP	EGFR	1	0.0654906330392995	4.21905460399948	0.08163996433223844
ANKRD11	NKX2-1	1	0.0654906330392995	4.21905460399948	0.08163996433223844
CREBBP	MST1R	1	0.0654906330392995	4.21905460399948	0.08163996433223844
ANKRD11	XPO1	1	0.0654906330392995	4.21905460399948	0.08163996433223844
ARHGAP35	CREBBP	1	0.0654906330392995	4.21905460399948	0.08163996433223844
CREBBP	JUN	1	0.0654906330392995	4.21905460399948	0.08163996433223844
ANKRD11	RARA	1	0.0654906330392995	4.21905460399948	0.08163996433223844
ANKRD11	NSD1	1	0.0654906330392995	4.21905460399948	0.08163996433223844
CREBBP	NKX2-1	1	0.0654906330392995	4.21905460399948	0.08163996433223844
CREBBP	PIK3CD	1	0.0654906330392995	4.21905460399948	0.08163996433223844
CREBBP	MEF2B	1	0.0654906330392995	4.21905460399948	0.08163996433223844
ANKRD11	WT1	1	0.0654906330392995	4.21905460399948	0.08163996433223844
ANKRD11	PIK3R2	1	0.0654906330392995	4.21905460399948	0.08163996433223844
AKT2	CREBBP	1	0.0654906330392995	4.21905460399948	0.08163996433223844
AKT2	ANKRD11	1	0.0654906330392995	4.21905460399948	0.08163996433223844
CREBBP	PPP2R1A	1	0.0654906330392995	4.21905460399948	0.08163996433223844
CCND2	CREBBP	1	0.0654906330392995	4.21905460399948	0.08163996433223844
CREBBP	PIK3R2	1	0.0654906330392995	4.21905460399948	0.08163996433223844
CREBBP	PLCG2	1	0.0654906330392995	4.21905460399948	0.08163996433223844
CREBBP	STAG2	1	0.0654906330392995	4.21905460399948	0.08163996433223844
CREBBP	MYCN	1	0.0654906330392995	4.21905460399948	0.08163996433223844
CREBBP	WHSC1L1	1	0.0654906330392995	4.21905460399948	0.08163996433223844
CREBBP	TET1	1	0.0654906330392995	4.21905460399948	0.08163996433223844
ANKRD11	EGFR	1	0.0654906330392995	4.21905460399948	0.08163996433223844
ANKRD11	PIK3CD	1	0.0654906330392995	4.21905460399948	0.08163996433223844
CREBBP	GATA2	1	0.0654906330392995	4.21905460399948	0.08163996433223844
ANKRD11	MYCN	1	0.0654906330392995	4.21905460399948	0.08163996433223844
CTNNB1	RB1	2	0.06627879750348252	2.432214502113881	0.08249699386423515
CIC	FLT3	1	0.06660126603298314	4.139323959374304	0.08249699386423515
ASXL2	FLT3	1	0.06660126603298314	4.139323959374304	0.08249699386423515
ETV6	KDR	1	0.06660126603298314	4.139323959374304	0.08249699386423515
ASXL2	CARD11	1	0.06660126603298314	4.139323959374304	0.08249699386423515
ASXL2	ETV6	1	0.06660126603298314	4.139323959374304	0.08249699386423515
CARD11	TSC1	1	0.06660126603298314	4.139323959374304	0.08249699386423515
CARD11	CIC	1	0.06660126603298314	4.139323959374304	0.08249699386423515
FLT3	KDR	1	0.06660126603298314	4.139323959374304	0.08249699386423515
BRCA1	CDK12	1	0.06660126603298314	4.139323959374304	0.08249699386423515
BRCA1	CIC	1	0.06660126603298314	4.139323959374304	0.08249699386423515
BRCA1	EPHA7	1	0.06660126603298314	4.139323959374304	0.08249699386423515
ASXL2	PARK2	1	0.06660126603298314	4.139323959374304	0.08249699386423515
AKT3	PGR	1	0.06660126603298314	4.139323959374304	0.08249699386423515
LATS1	TSC1	1	0.06660126603298314	4.139323959374304	0.08249699386423515
AKT3	KEAP1	1	0.06660126603298314	4.139323959374304	0.08249699386423515
CDK12	LATS2	1	0.06660126603298314	4.139323959374304	0.08249699386423515
KDR	PARK2	1	0.06660126603298314	4.139323959374304	0.08249699386423515
AKT3	EPHA7	1	0.06660126603298314	4.139323959374304	0.08249699386423515
CDK12	FLT3	1	0.06660126603298314	4.139323959374304	0.08249699386423515
KEAP1	LATS1	1	0.06660126603298314	4.139323959374304	0.08249699386423515
CIC	LATS2	1	0.06660126603298314	4.139323959374304	0.08249699386423515
EPHA7	LATS2	1	0.06660126603298314	4.139323959374304	0.08249699386423515
CIC	PARK2	1	0.06660126603298314	4.139323959374304	0.08249699386423515
CARD11	KDR	1	0.06660126603298314	4.139323959374304	0.08249699386423515
INPPL1	KDR	1	0.06660126603298314	4.139323959374304	0.08249699386423515
INPPL1	TSC1	1	0.06660126603298314	4.139323959374304	0.08249699386423515
KDR	LATS2	1	0.06660126603298314	4.139323959374304	0.08249699386423515
CARD11	PGR	1	0.06660126603298314	4.139323959374304	0.08249699386423515
CARD11	EPHA7	1	0.06660126603298314	4.139323959374304	0.08249699386423515
ALK	FANCA	1	0.06779079952970984	4.122472484828073	0.08261381736391926
AXIN1	TBX3	1	0.06779079952970984	4.122472484828073	0.08261381736391926
ALK	CASP8	1	0.06779079952970984	4.122472484828073	0.08261381736391926
ATR	PIK3C2G	1	0.06779079952970984	4.122472484828073	0.08261381736391926
NTRK1	PIK3C2G	1	0.06779079952970984	4.122472484828073	0.08261381736391926
ALK	INSR	1	0.06779079952970984	4.122472484828073	0.08261381736391926
AXIN2	IRS2	1	0.06779079952970984	4.122472484828073	0.08261381736391926
ERBB3	TBX3	1	0.06779079952970984	4.122472484828073	0.08261381736391926
AXIN2	BTK	1	0.06779079952970984	4.122472484828073	0.08261381736391926
BLM	ERBB3	1	0.06779079952970984	4.122472484828073	0.08261381736391926
AXIN1	NTRK1	1	0.06779079952970984	4.122472484828073	0.08261381736391926
ALK	BLM	1	0.06779079952970984	4.122472484828073	0.08261381736391926
FANCA	RET	1	0.06779079952970984	4.122472484828073	0.08261381736391926
IRS2	RET	1	0.06779079952970984	4.122472484828073	0.08261381736391926
AXIN1	IRS1	1	0.06779079952970984	4.122472484828073	0.08261381736391926
MET	RET	1	0.06779079952970984	4.122472484828073	0.08261381736391926
ATR	AXIN2	1	0.06779079952970984	4.122472484828073	0.08261381736391926
ERBB3	ERF	1	0.06779079952970984	4.122472484828073	0.08261381736391926
AMER1	MET	1	0.06779079952970984	4.122472484828073	0.08261381736391926
ALK	TBX3	1	0.06779079952970984	4.122472484828073	0.08261381736391926
AMER1	BLM	1	0.06779079952970984	4.122472484828073	0.08261381736391926
EP300	SRC	1	0.06779079952970984	4.122472484828073	0.08261381736391926
AMER1	ERF	1	0.06779079952970984	4.122472484828073	0.08261381736391926
POLE	TBX3	1	0.06779079952970984	4.122472484828073	0.08261381736391926
BTK	PIK3C2G	1	0.06779079952970984	4.122472484828073	0.08261381736391926
AMER1	NTRK2	1	0.06779079952970984	4.122472484828073	0.08261381736391926
AMER1	IRS1	1	0.06779079952970984	4.122472484828073	0.08261381736391926
IRS2	PIK3C2G	1	0.06779079952970984	4.122472484828073	0.08261381736391926
INPP4A	POLE	1	0.06779079952970984	4.122472484828073	0.08261381736391926
NCOA3	PIK3C2G	1	0.06779079952970984	4.122472484828073	0.08261381736391926
CASP8	PIK3C2G	1	0.06779079952970984	4.122472484828073	0.08261381736391926
CASP8	ERBB3	1	0.06779079952970984	4.122472484828073	0.08261381736391926
CASP8	POLE	1	0.06779079952970984	4.122472484828073	0.08261381736391926
ALK	IRS1	1	0.06779079952970984	4.122472484828073	0.08261381736391926
EP300	INSR	1	0.06779079952970984	4.122472484828073	0.08261381736391926
EP300	INPP4A	1	0.06779079952970984	4.122472484828073	0.08261381736391926
BLM	PIK3C2G	1	0.06779079952970984	4.122472484828073	0.08261381736391926
BLM	POLE	1	0.06779079952970984	4.122472484828073	0.08261381736391926
AXIN1	CASP8	1	0.06779079952970984	4.122472484828073	0.08261381736391926
AXIN1	MET	1	0.06779079952970984	4.122472484828073	0.08261381736391926
AXIN1	INSR	1	0.06779079952970984	4.122472484828073	0.08261381736391926
AXIN1	BLM	1	0.06779079952970984	4.122472484828073	0.08261381736391926
AXIN1	INPP4A	1	0.06779079952970984	4.122472484828073	0.08261381736391926
POLD1	PTPRD	1	0.06781141001268189	4.137503523749935	0.08261381736391926
CTNNB1	RPTOR	1	0.06781141001268189	4.137503523749935	0.08261381736391926
NOTCH4	PTPRD	1	0.06781141001268189	4.137503523749935	0.08261381736391926
ESR1	PTPRD	1	0.06781141001268189	4.137503523749935	0.08261381736391926
MDC1	RICTOR	1	0.06781141001268189	4.137503523749935	0.08261381736391926
PTPRD	TRAF2	1	0.06781141001268189	4.137503523749935	0.08261381736391926
NOTCH4	RICTOR	1	0.06781141001268189	4.137503523749935	0.08261381736391926
CTNNB1	TRAF2	1	0.06781141001268189	4.137503523749935	0.08261381736391926
RECQL4	RICTOR	1	0.06781141001268189	4.137503523749935	0.08261381736391926
FGFR1	PTPRD	1	0.06781141001268189	4.137503523749935	0.08261381736391926
ESR1	RICTOR	1	0.06781141001268189	4.137503523749935	0.08261381736391926
NFE2L2	RICTOR	1	0.06781141001268189	4.137503523749935	0.08261381736391926
RICTOR	TRAF2	1	0.06781141001268189	4.137503523749935	0.08261381736391926
BRD4	PTPRD	1	0.06781141001268189	4.137503523749935	0.08261381736391926
AXL	PTPRD	1	0.06781141001268189	4.137503523749935	0.08261381736391926
AXL	RICTOR	1	0.06781141001268189	4.137503523749935	0.08261381736391926
PTPRD	TOP1	1	0.06781141001268189	4.137503523749935	0.08261381736391926
RICTOR	TOP1	1	0.06781141001268189	4.137503523749935	0.08261381736391926
PTPRD	RECQL4	1	0.06781141001268189	4.137503523749935	0.08261381736391926
GRIN2A	MLH1	1	0.06781141001268189	4.137503523749935	0.08261381736391926
GRIN2A	MAP3K13	1	0.06781141001268189	4.137503523749935	0.08261381736391926
MDC1	PTPRD	1	0.06781141001268189	4.137503523749935	0.08261381736391926
FGFR1	RICTOR	1	0.06781141001268189	4.137503523749935	0.08261381736391926
PDGFRB	PTPRD	1	0.06781141001268189	4.137503523749935	0.08261381736391926
HGF	RICTOR	1	0.06781141001268189	4.137503523749935	0.08261381736391926
HGF	PTPRD	1	0.06781141001268189	4.137503523749935	0.08261381736391926
GRIN2A	TSHR	1	0.06781141001268189	4.137503523749935	0.08261381736391926
CTNNB1	KIT	1	0.06781141001268189	4.137503523749935	0.08261381736391926
CSF1R	RICTOR	1	0.06781141001268189	4.137503523749935	0.08261381736391926
CSF1R	PTPRD	1	0.06781141001268189	4.137503523749935	0.08261381736391926
PGBD5	PTPRD	1	0.06781141001268189	4.137503523749935	0.08261381736391926
PGBD5	RICTOR	1	0.06781141001268189	4.137503523749935	0.08261381736391926
ERG	RICTOR	1	0.06781141001268189	4.137503523749935	0.08261381736391926
POLD1	RICTOR	1	0.06781141001268189	4.137503523749935	0.08261381736391926
CTNNB1	NOTCH4	1	0.06781141001268189	4.137503523749935	0.08261381736391926
JAK2	RICTOR	1	0.06781141001268189	4.137503523749935	0.08261381736391926
PREX2	SMAD3	2	0.0680062674642773	2.388379744217199	0.0828339563512199
AGO2	FAT1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
AGO2	NOTCH3	1	0.06902152485401249	4.135680788143117	0.08305017462890743
JUN	PTEN	1	0.06902152485401249	4.135680788143117	0.08305017462890743
ABL1	NOTCH3	1	0.06902152485401249	4.135680788143117	0.08305017462890743
AKT2	FAT1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
PPP2R1A	PTEN	1	0.06902152485401249	4.135680788143117	0.08305017462890743
AKT2	KMT2A	1	0.06902152485401249	4.135680788143117	0.08305017462890743
AKT2	FLT1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
CSF3R	KMT2A	1	0.06902152485401249	4.135680788143117	0.08305017462890743
NOTCH3	TET1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
NOTCH3	XPO1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
CSF3R	FAT1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
NOTCH3	WHSC1L1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
DDR2	NOTCH3	1	0.06902152485401249	4.135680788143117	0.08305017462890743
NOTCH3	PIK3R2	1	0.06902152485401249	4.135680788143117	0.08305017462890743
NOTCH3	RARA	1	0.06902152485401249	4.135680788143117	0.08305017462890743
DDR2	FAT1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
ARHGAP35	PTEN	1	0.06902152485401249	4.135680788143117	0.08305017462890743
EGFR	PTEN	1	0.06902152485401249	4.135680788143117	0.08305017462890743
ARHGAP35	NOTCH3	1	0.06902152485401249	4.135680788143117	0.08305017462890743
NOTCH3	NSD1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
EGFR	NOTCH3	1	0.06902152485401249	4.135680788143117	0.08305017462890743
CCND2	NOTCH3	1	0.06902152485401249	4.135680788143117	0.08305017462890743
FAT1	MEF2B	1	0.06902152485401249	4.135680788143117	0.08305017462890743
MST1R	NOTCH3	1	0.06902152485401249	4.135680788143117	0.08305017462890743
CCND2	FAT1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
FAT1	HIST1H1C	1	0.06902152485401249	4.135680788143117	0.08305017462890743
FAT1	NKX2-1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
ARHGAP35	FAT1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
ARHGAP35	FLT1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
ARHGAP35	KMT2A	1	0.06902152485401249	4.135680788143117	0.08305017462890743
MAP3K1	NOTCH3	1	0.06902152485401249	4.135680788143117	0.08305017462890743
FAT1	RARA	1	0.06902152485401249	4.135680788143117	0.08305017462890743
FAT1	TET1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
FGFR4	NOTCH3	1	0.06902152485401249	4.135680788143117	0.08305017462890743
FGFR4	KMT2A	1	0.06902152485401249	4.135680788143117	0.08305017462890743
NKX2-1	PTEN	1	0.06902152485401249	4.135680788143117	0.08305017462890743
FAT1	MAP3K1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
FLT1	NKX2-1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
FLT1	GATA2	1	0.06902152485401249	4.135680788143117	0.08305017462890743
FLT1	PIK3R2	1	0.06902152485401249	4.135680788143117	0.08305017462890743
FLT1	PLCG2	1	0.06902152485401249	4.135680788143117	0.08305017462890743
FLT1	WHSC1L1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
MYCN	NOTCH3	1	0.06902152485401249	4.135680788143117	0.08305017462890743
FLT1	MEF2B	1	0.06902152485401249	4.135680788143117	0.08305017462890743
FLT1	MST1R	1	0.06902152485401249	4.135680788143117	0.08305017462890743
KMT2A	WHSC1L1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
KMT2A	XPO1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
KMT2A	PIK3CD	1	0.06902152485401249	4.135680788143117	0.08305017462890743
KMT2A	PIK3R2	1	0.06902152485401249	4.135680788143117	0.08305017462890743
KMT2A	PPP2R1A	1	0.06902152485401249	4.135680788143117	0.08305017462890743
ABL1	FAT1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
PTEN	TET1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
ABL1	FLT1	1	0.06902152485401249	4.135680788143117	0.08305017462890743
AKT2	NOTCH3	1	0.06902152485401249	4.135680788143117	0.08305017462890743
KMT2A	MYCN	1	0.06902152485401249	4.135680788143117	0.08305017462890743
KMT2A	MEF2B	1	0.06902152485401249	4.135680788143117	0.08305017462890743
KMT2A	MST1R	1	0.06902152485401249	4.135680788143117	0.08305017462890743
GATA3	KMT2A	1	0.06902152485401249	4.135680788143117	0.08305017462890743
ARID2	SETD2	2	0.06906287744650899	2.373880174522084	0.08308277747272999
NOTCH3	PIK3CA	2	0.06907702972301008	2.383166983991822	0.08308277747272999
APLNR	FLT4	1	0.06966897289174155	4.165363837222939	0.08328097740523122
ARAF	FLT4	1	0.06966897289174155	4.165363837222939	0.08328097740523122
ARAF	PBRM1	1	0.06966897289174155	4.165363837222939	0.08328097740523122
CBL	FLT4	1	0.06966897289174155	4.165363837222939	0.08328097740523122
BRAF	CBL	1	0.06966897289174155	4.165363837222939	0.08328097740523122
CBL	PBRM1	1	0.06966897289174155	4.165363837222939	0.08328097740523122
B2M	PBRM1	1	0.06966897289174155	4.165363837222939	0.08328097740523122
APLNR	BRAF	1	0.06966897289174155	4.165363837222939	0.08328097740523122
BRAF	IGF1R	1	0.06966897289174155	4.165363837222939	0.08328097740523122
BARD1	PBRM1	1	0.06966897289174155	4.165363837222939	0.08328097740523122
APLNR	PBRM1	1	0.06966897289174155	4.165363837222939	0.08328097740523122
FLT4	PAK7	1	0.06966897289174155	4.165363837222939	0.08328097740523122
FLT4	MYOD1	1	0.06966897289174155	4.165363837222939	0.08328097740523122
BRAF	RECQL	1	0.06966897289174155	4.165363837222939	0.08328097740523122
FLT4	PIK3C3	1	0.06966897289174155	4.165363837222939	0.08328097740523122
HNF1A	PBRM1	1	0.06966897289174155	4.165363837222939	0.08328097740523122
BRAF	UPF1	1	0.06966897289174155	4.165363837222939	0.08328097740523122
MYOD1	PBRM1	1	0.06966897289174155	4.165363837222939	0.08328097740523122
IGF1R	PBRM1	1	0.06966897289174155	4.165363837222939	0.08328097740523122
FLT4	MSH2	1	0.06966897289174155	4.165363837222939	0.08328097740523122
BRAF	PAK7	1	0.06966897289174155	4.165363837222939	0.08328097740523122
FLT4	RECQL	1	0.06966897289174155	4.165363837222939	0.08328097740523122
ATXN7	BRAF	1	0.06966897289174155	4.165363837222939	0.08328097740523122
ATXN7	FLT4	1	0.06966897289174155	4.165363837222939	0.08328097740523122
PBRM1	RECQL	1	0.06966897289174155	4.165363837222939	0.08328097740523122
BRAF	FUBP1	1	0.06966897289174155	4.165363837222939	0.08328097740523122
FLT4	IGF1R	1	0.06966897289174155	4.165363837222939	0.08328097740523122
PAK7	PBRM1	1	0.06966897289174155	4.165363837222939	0.08328097740523122
PARP1	PBRM1	1	0.06966897289174155	4.165363837222939	0.08328097740523122
ATXN7	PBRM1	1	0.06966897289174155	4.165363837222939	0.08328097740523122
KMT2C	PIK3CA	3	0.0698084555710371	1.7914133781885826	0.08343066134756763
KMT2D	TGFBR1	4	0.07013843864629649	1.490029340841302	0.08380791167358287
AR	ATM	2	0.07055287680824655	2.401362562381767	0.084109975227537
RNF43	SMAD4	27	0.07063233666928483	0.5457919034404785	0.084109975227537
CUL3	DOT1L	1	0.07070759928086844	4.045304624305613	0.084109975227537
DOT1L	NCOR1	1	0.07070759928086844	4.045304624305613	0.084109975227537
DOT1L	PIK3CG	1	0.07070759928086844	4.045304624305613	0.084109975227537
DOT1L	PIK3R1	1	0.07070759928086844	4.045304624305613	0.084109975227537
DOT1L	RAD50	1	0.07070759928086844	4.045304624305613	0.084109975227537
DOT1L	TP53BP1	1	0.07070759928086844	4.045304624305613	0.084109975227537
IKZF1	TET2	1	0.07070759928086844	4.045304624305613	0.084109975227537
PIK3R1	ROS1	1	0.07070759928086844	4.045304624305613	0.084109975227537
DOT1L	FH	1	0.07070759928086844	4.045304624305613	0.084109975227537
AR	NCOR1	1	0.07070759928086844	4.045304624305613	0.084109975227537
AR	MSH6	1	0.07070759928086844	4.045304624305613	0.084109975227537
AR	FH	1	0.07070759928086844	4.045304624305613	0.084109975227537
