Cluster_ID	Database	Native_Macro_Sector	N_Pathways_Aggregated	Best_P-value	Unique_Genes_Count	Coverage_%	Total_Input_Genes	Original_Pathways	All_Unique_Genes
1	GO	GO: Positive regulation of cellular component organization	5	2.7615291527477705e-06	12	17.91	67	positive regulation of protein-containing complex assembly (GO:0031334) | positive regulation of cell-substrate junction organization (GO:0150117) | positive regulation of cell projection organization (GO:0031346) | positive regulation of cell junction assembly (GO:1901890) | positive regulation of protein-containing complex disassembly (GO:0043243)	ATM;ATR;EPHA3;ERCC4;ESR1;GSK3B;INSR;KDR;NTRK1;PARP1;PIK3R1;PTPRD
1	GO	GO: Animal organ development	5	3.977508944340691e-06	8	11.94	67	gland development (GO:0048732) | heart development (GO:0007507) | embryonic organ development (GO:0048568) | kidney development (GO:0001822) | pancreas development (GO:0031016)	INSR;KDR;KIT;MET;NF1;NKX3-1;TBX3;WT1
1	GO	GO: Regulation of dna-templated transcription	4	2.3587351772193622e-14	33	49.25	67	positive regulation of transcription, DNA-templated (GO:0045893) | regulation of transcription by RNA polymerase II (GO:0006357) | negative regulation of transcription, DNA-templated (GO:0045892) | regulation of DNA-templated transcription, initiation (GO:2000142)	ATM;BRCA1;CDC73;CDH1;CTNNB1;DNMT3A;ERF;ESR1;FLCN;GATA1;IKZF1;JUN;KIT;KMT2C;MAPK3;MDM4;MET;MITF;MTOR;NFE2L2;NKX3-1;NSD1;PARP1;PGR;PIK3R1;PPM1D;PRDM1;SMAD4;TBX3;TET2;TP53BP1;WT1;WWTR1
1	GO	GO: Intracellular signaling cassette	4	2.0893628003545566e-11	17	25.37	67	MAPK cascade (GO:0000165) | protein kinase B signaling (GO:0043491) | small GTPase mediated signal transduction (GO:0007264) | I-kappaB kinase/NF-kappaB signaling (GO:0007249)	BIRC3;CARD11;FYN;IRS2;JAK1;JUN;KDR;KIT;MAPK3;MET;NF1;NKX3-1;PIK3CB;PIK3R1;RAF1;RASA1;SHOC2
1	GO	GO: Regulation of macromolecule biosynthetic process	4	1.4114990219920572e-09	21	31.34	67	regulation of gene expression (GO:0010468) | positive regulation of macromolecule biosynthetic process (GO:0010557) | regulation of RNA biosynthetic process (GO:2001141) | regulation of glycoprotein biosynthetic process (GO:0010559)	ATM;BRCA1;CDH1;ESR1;FLCN;GATA1;GSK3B;INSR;IRS2;KDR;MAPK3;MITF;MTOR;NFE2L2;NKX3-1;NSD1;PGR;PIK3CB;PRDM1;WT1;WWTR1
1	GO	GO: Positive regulation of catalytic activity	4	4.284016485952588e-09	12	17.91	67	positive regulation of kinase activity (GO:0033674) | positive regulation of cyclase activity (GO:0031281) | positive regulation of hydrolase activity (GO:0051345) | positive regulation of lyase activity (GO:0051349)	ALK;EPHA3;FLCN;FLT1;GSK3B;INSR;KDR;KIT;MAPK3;MET;NF1;NTRK1
1	GO	GO: Response to cytokine	4	4.363606292031808e-06	11	16.42	67	cellular response to cytokine stimulus (GO:0071345) | response to tumor necrosis factor (GO:0034612) | response to type I interferon (GO:0034340) | response to interleukin-1 (GO:0070555)	BRCA1;FYN;GSK3B;JAK1;KIT;NFE2L2;NKX3-1;PIK3CB;PIK3R1;SETD2;UPF1
1	GO	GO: Regulation of small gtpase mediated signal transduction	4	1.0235309955811112e-05	8	11.94	67	regulation of Ras protein signal transduction (GO:0046578) | positive regulation of small GTPase mediated signal transduction (GO:0051057) | regulation of Rac protein signal transduction (GO:0035020) | regulation of Rho protein signal transduction (GO:0035023)	FLCN;IRS2;MET;NTRK1;PIK3CB;PIK3CG;RAF1;SHOC2
1	GO	GO: Cellular response to stress	4	2.1552098300260072e-05	15	22.39	67	cellular response to DNA damage stimulus (GO:0006974) | response to endoplasmic reticulum stress (GO:0034976) | cellular response to hypoxia (GO:0071456) | integrated stress response signaling (GO:0140467)	ATM;ATR;BRCA1;ERCC4;GSK3B;JUN;MAPK3;MDM4;MTOR;NFE2L2;NKX3-1;PARP1;PIK3R1;TP53BP1;UPF1
1	GO	GO: Regulation of catabolic process	4	0.0001233118925731	11	16.42	67	regulation of autophagy (GO:0010506) | regulation of mRNA catabolic process (GO:0061013) | negative regulation of catabolic process (GO:0009895) | regulation of protein catabolic process (GO:0042176)	ALK;ATM;DIS3;FLCN;GSK3B;MDM4;MET;MTOR;PIK3CB;UPF1;XPO1
1	GO	GO: Positive regulation of biological process	4	0.000227704570169	14	20.9	67	positive regulation of cellular process (GO:0048522) | positive regulation of developmental process (GO:0051094) | positive regulation of cellular protein localization (GO:1903829) | positive regulation of membrane depolarization (GO:1904181)	ALK;ATM;FLCN;FLT1;FYN;GSK3B;INSR;IRS2;KDR;NKX3-1;TBX3;TP53BP1;WT1;WWTR1
1	GO	GO: Cellular component organization or biogenesis	4	0.000842003030116	9	13.43	67	cellular component maintenance (GO:0043954) | chromatin organization (GO:0006325) | extracellular structure organization (GO:0043062) | external encapsulating structure organization (GO:0045229)	CDH1;ESR1;FYN;INSR;KDR;NF1;PBRM1;SETD2;TOP1
1	GO	GO: Regulation of developmental process	4	0.0018639110057107	7	10.45	67	regulation of cell differentiation (GO:0045595) | regulation of developmental growth (GO:0048638) | regulation of dendrite development (GO:0050773) | regulation of anatomical structure morphogenesis (GO:0022603)	ALK;CTNNB1;EPHA3;GSK3B;INSR;NF1;RAF1
1	GO	GO: Positive regulation of dna-templated transcription	3	7.798249481520173e-15	24	35.82	67	positive regulation of transcription by RNA polymerase II (GO:0045944) | positive regulation of DNA-templated transcription, initiation (GO:2000144) | positive regulation of transcription by RNA polymerase III (GO:0045945)	ATM;BRCA1;CDC73;CTNNB1;ESR1;FLCN;GATA1;JUN;KMT2C;MAPK3;MET;MITF;MTOR;NFE2L2;NKX3-1;PARP1;PGR;PIK3R1;SMAD4;TBX3;TET2;TP53BP1;WT1;WWTR1
1	GO	GO: Enzyme-linked receptor protein signaling pathway	3	2.510585084881945e-13	19	28.36	67	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169) | transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178) | transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185)	ALK;EPHA3;FLT1;FYN;GSK3B;INSR;IRS2;JUN;KDR;KIT;MAPK3;MET;NTRK1;PIK3CB;PIK3R1;PTPRD;RASA1;SHOC2;SMAD4
1	GO	GO: Cell surface receptor signaling pathway	3	1.2208863613543354e-12	20	29.85	67	enzyme linked receptor protein signaling pathway (GO:0007167) | cytokine-mediated signaling pathway (GO:0019221) | Wnt signaling pathway (GO:0016055)	ALK;AMER1;BIRC3;CTNNB1;EPHA3;FLT1;FYN;GSK3B;INSR;IRS2;JAK1;KDR;KIT;MAPK3;MET;NTRK1;PIK3CB;PIK3R1;PTPRD;SMAD4
1	GO	GO: Protein kinase activity	3	2.6430369199144207e-12	17	25.37	67	protein tyrosine kinase activity (GO:0004713) | transmembrane receptor protein kinase activity (GO:0019199) | protein serine/threonine kinase activity (GO:0004674)	ALK;ATM;ATR;EPHA3;FLT1;FYN;GSK3B;INSR;JAK1;KDR;KIT;MAPK3;MET;MTOR;NTRK1;RAF1;TOP1
1	GO	GO: Protein phosphorylation	3	4.951668762542841e-12	14	20.9	67	protein autophosphorylation (GO:0046777) | peptidyl-tyrosine phosphorylation (GO:0018108) | peptidyl-serine phosphorylation (GO:0018105)	ALK;ATM;ATR;EPHA3;FLT1;FYN;GSK3B;INSR;KDR;KIT;MAPK3;MTOR;NTRK1;TOP1
1	GO	GO: Regulation of phosphorylation	3	7.3472398683187e-10	15	22.39	67	positive regulation of phosphorylation (GO:0042327) | regulation of protein phosphorylation (GO:0001932) | negative regulation of phosphorylation (GO:0042326)	ALK;EPHA3;FLCN;FLT1;FYN;INSR;IRS2;KDR;KIT;MAPK3;MET;NKX3-1;NSD1;NTRK1;WWTR1
1	GO	GO: Regulation of programmed cell death	3	2.106331483703268e-09	17	25.37	67	regulation of apoptotic process (GO:0042981) | negative regulation of programmed cell death (GO:0043069) | positive regulation of programmed cell death (GO:0043068)	ALK;ATM;BIRC3;CTNNB1;FLCN;GATA1;GSK3B;JUN;KDR;MET;NF1;NTRK1;PIK3R1;RAF1;RASA1;TBX3;WT1
1	GO	GO: Regulation of gene expression	3	6.035659735841295e-08	33	49.25	67	positive regulation of gene expression (GO:0010628) | regulation of transcription, DNA-templated (GO:0006355) | negative regulation of gene expression (GO:0010629)	ATM;BRCA1;CDH1;CTNNB1;DNMT3A;ERF;ESR1;FLCN;GATA1;GSK3B;IKZF1;INSR;JUN;KDR;KIT;MAPK3;MDM4;MITF;MTOR;NFE2L2;NKX3-1;NSD1;PGR;PIK3CB;PIK3CG;PIK3R1;PPM1D;PRDM1;SMAD4;TBX3;TP53BP1;WT1;WWTR1
1	GO	GO: Negative regulation of biological process	3	3.409762699411208e-07	13	19.4	67	negative regulation of cellular process (GO:0048523) | negative regulation of cellular protein localization (GO:1903828) | negative regulation of growth (GO:0045926)	CDC73;CTNNB1;FLCN;GSK3B;MDM4;NKX3-1;NTRK1;PBRM1;PPM1D;RAF1;RASA1;SMAD4;WT1
1	GO	GO: Tube morphogenesis	3	3.557216066384589e-07	8	11.94	67	branching morphogenesis of an epithelial tube (GO:0048754) | blood vessel morphogenesis (GO:0048514) | epithelial tube morphogenesis (GO:0060562)	CTNNB1;FLT1;KDR;MET;NF1;NKX3-1;RASA1;WT1
1	GO	GO: Response to nitrogen compound	3	3.575808324848017e-07	8	11.94	67	response to indole-3-methanol (GO:0071680) | response to amyloid-beta (GO:1904645) | response to leucine (GO:0043201)	BRCA1;CDH1;CTNNB1;FYN;GSK3B;MTOR;NTRK1;SESN3
1	GO	GO: Regulation of cell differentiation	3	5.5715993092043375e-06	7	10.45	67	regulation of epithelial to mesenchymal transition (GO:0010717) | regulation of glial cell differentiation (GO:0045685) | regulation of vasculogenesis (GO:2001212)	CTNNB1;EPHA3;KDR;MTOR;NF1;SMAD4;WWTR1
1	GO	GO: Regulation of cellular response to stress	3	6.744398082619462e-06	5	7.46	67	regulation of cellular response to heat (GO:1900034) | regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516) | regulation of stress-activated protein kinase signaling cascade (GO:0070302)	ATM;ATR;GSK3B;MAPK3;MTOR
1	GO	GO: Dna binding	3	2.1087539304354263e-05	13	19.4	67	sequence-specific DNA binding (GO:0043565) | double-stranded DNA binding (GO:0003690) | single-stranded DNA binding (GO:0003697)	ERCC4;ERF;ESR1;GATA1;JUN;NFE2L2;NKX3-1;PRDM1;SMAD4;TBX3;TOP1;UPF1;WT1
1	GO	GO: Protein-containing complex assembly	3	0.0001098341891953	6	8.96	67	beta-catenin destruction complex assembly (GO:1904885) | beta-catenin-TCF complex assembly (GO:1904837) | protein complex oligomerization (GO:0051259)	AMER1;CARD11;CDC73;CTNNB1;GSK3B;TP53BP1
1	GO	GO: Double-stranded dna binding	3	0.0001216111540169	11	16.42	67	sequence-specific double-stranded DNA binding (GO:1990837) | double-stranded methylated DNA binding (GO:0010385) | supercoiled DNA binding (GO:0097100)	BRCA1;ESR1;GATA1;JUN;NFE2L2;NKX3-1;PRDM1;SMAD4;TBX3;TOP1;WT1
1	GO	GO: Regulation of cell migration	3	0.0002267157879142	9	13.43	67	regulation of endothelial cell migration (GO:0010594) | positive regulation of cell migration (GO:0030335) | regulation of wound healing, spreading of epidermal cells (GO:1903689)	ATM;FLT1;INSR;KDR;KIT;MTOR;NF1;PIK3CB;PIK3CG
1	GO	GO: Protein-containing complex organization	3	0.0002700705069268	7	10.45	67	protein-containing complex assembly (GO:0065003) | protein-containing complex disassembly (GO:0032984) | protein-DNA complex subunit organization (GO:0071824)	AMER1;CDC73;CTNNB1;GSK3B;MDM4;MITF;SETD2
1	GO	GO: Negative regulation of intracellular signal transduction	3	0.0002787244219448	6	8.96	67	negative regulation of TOR signaling (GO:0032007) | negative regulation of MAPK cascade (GO:0043409) | negative regulation of protein kinase B signaling (GO:0051898)	ATM;FLCN;NF1;PIK3CB;SESN3;SMAD4
1	GO	GO: Cell-cell adhesion	3	0.0004313457646297	5	7.46	67	homotypic cell-cell adhesion (GO:0034109) | epithelial cell-cell adhesion (GO:0090136) | synaptic membrane adhesion (GO:0099560)	GATA1;KIT;PIK3CB;PIK3CG;PTPRD
1	GO	GO: Gland development	3	0.0004889339976743	4	5.97	67	adrenal gland development (GO:0030325) | liver development (GO:0001889) | salivary gland development (GO:0007431)	MET;NF1;NKX3-1;WT1
1	GO	GO: Regulation of protein localization	3	0.0005243351083927	4	5.97	67	regulation of protein localization to nucleus (GO:1900180) | regulation of protein localization to chromatin (GO:1905634) | regulation of protein localization to centrosome (GO:1904779)	FLCN;GSK3B;SETD2;WWTR1
1	GO	GO: Negative regulation of cellular process	3	0.0005819657229995	10	14.93	67	negative regulation of cell motility (GO:2000146) | negative regulation of cellular component organization (GO:0051129) | negative regulation of cell differentiation (GO:0045596)	CDC73;CDH1;EPHA3;FLCN;GSK3B;MITF;NF1;RAF1;TBX3;WWTR1
1	GO	GO: Regulation of angiogenesis	3	0.0006213507793557	6	8.96	67	positive regulation of angiogenesis (GO:0045766) | regulation of sprouting angiogenesis (GO:1903670) | negative regulation of angiogenesis (GO:0016525)	BRCA1;CTNNB1;FLT1;JAK1;KDR;PIK3CB
1	GO	GO: Signaling receptor binding	3	0.0009802147240764	4	5.97	67	insulin-like growth factor receptor binding (GO:0005159) | ephrin receptor binding (GO:0046875) | ErbB-3 class receptor binding (GO:0043125)	FYN;INSR;PIK3CG;PIK3R1
1	GO	GO: Positive regulation of macromolecule metabolic process	3	0.0011285741249095	6	8.96	67	positive regulation of glycogen metabolic process (GO:0070875) | positive regulation of DNA metabolic process (GO:0051054) | positive regulation of cellular protein metabolic process (GO:0032270)	AMER1;BRCA1;INSR;IRS2;MTOR;WT1
1	GO	GO: Positive regulation of protein localization	3	0.0015413446126464	5	7.46	67	positive regulation of protein localization to nucleus (GO:1900182) | positive regulation of protein localization to cell periphery (GO:1904377) | positive regulation of protein localization to centrosome (GO:1904781)	CDH1;EPHA3;GSK3B;PIK3R1;WWTR1
1	GO	GO: Positive regulation of developmental process	3	0.0017301667839432	8	11.94	67	positive regulation of cell differentiation (GO:0045597) | positive regulation of vasculature development (GO:1904018) | positive regulation of dendrite development (GO:1900006)	ALK;BRCA1;CTNNB1;FLT1;KDR;MTOR;SMAD4;WWTR1
1	GO	GO: Tissue development	3	0.0020202359976765	4	5.97	67	mesoderm development (GO:0007498) | ganglion development (GO:0061548) | muscle tissue development (GO:0060537)	CTNNB1;IKZF1;NF1;TBX3
1	GO	GO: Response to hormone	3	0.0061251978898525	4	5.97	67	response to estrogen (GO:0043627) | response to gonadotropin (GO:0034698) | response to thyroid hormone (GO:0097066)	BRCA1;ESR1;GATA1;WT1
1	GO	GO: Response to lipid	3	0.007190437363052	5	7.46	67	response to estradiol (GO:0032355) | response to retinoic acid (GO:0032526) | response to testosterone (GO:0033574)	ATM;CTNNB1;EPHA3;ESR1;NKX3-1
1	GO	GO: Regulation of cell adhesion	3	0.0091373491555522	6	8.96	67	regulation of cell-substrate adhesion (GO:0010810) | negative regulation of cell adhesion (GO:0007162) | positive regulation of cell adhesion (GO:0045785)	ATM;CDH1;FLCN;NF1;PIK3CB;RASA1
1	GO	GO: Regulation of chemotaxis	3	0.0099747547138007	2	2.99	67	positive regulation of chemotaxis (GO:0050921) | regulation of positive chemotaxis (GO:0050926) | regulation of endothelial cell chemotaxis (GO:2001026)	KDR;MET
1	GO	GO: Endosome	3	0.0121808902211861	5	7.46	67	early endosome (GO:0005769) | sorting endosome (GO:0097443) | late endosome (GO:0005770)	EPHA3;KDR;MAPK3;NTRK1;PIK3C3
1	GO	GO: Cell fate commitment	3	0.0166396661964726	2	2.99	67	cardiac cell fate commitment (GO:0060911) | cell fate commitment involved in formation of primary germ layer (GO:0060795) | muscle cell fate commitment (GO:0042693)	CDC73;WT1
1	GO	GO: Regulation of transferase activity	2	2.5845288831053004e-11	10	14.93	67	regulation of kinase activity (GO:0043549) | regulation of glycogen (starch) synthase activity (GO:2000465)	ALK;EPHA3;FLT1;GSK3B;INSR;IRS2;KDR;KIT;MET;NTRK1
1	GO	GO: Peptidyl-amino acid modification	2	6.987204010378359e-10	13	19.4	67	peptidyl-tyrosine modification (GO:0018212) | peptidyl-serine modification (GO:0018209)	ATM;ATR;EPHA3;FLT1;FYN;GSK3B;INSR;KDR;KIT;MTOR;NTRK1;PARP1;TOP1
1	GO	GO: Regulation of transcription by rna polymerase ii	2	5.831842856180448e-09	17	25.37	67	negative regulation of transcription by RNA polymerase II (GO:0000122) | regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	CDC73;CTNNB1;DNMT3A;ERF;ESR1;FLCN;GATA1;JUN;MDM4;MITF;NSD1;PARP1;PPM1D;PRDM1;SMAD4;TBX3;WT1
1	GO	GO: Nucleic acid binding	2	7.469183854059528e-09	16	23.88	67	DNA binding (GO:0003677) | transcription regulatory region nucleic acid binding (GO:0001067)	BRCA1;DNMT3A;ERCC4;ERF;GATA1;IKZF1;JUN;NFE2L2;NKX3-1;PGR;PMS1;POLE;SMAD4;TBX3;TOP1;WT1
1	GO	GO: Phosphatidylinositol kinase activity	2	2.3784967857682567e-08	4	5.97	67	1-phosphatidylinositol-3-kinase activity (GO:0016303) | 1-phosphatidylinositol-4-phosphate 3-kinase activity (GO:0035005)	ATM;PIK3C3;PIK3CB;PIK3CG
1	GO	GO: Positive regulation of metabolic process	2	5.5581803242982724e-08	11	16.42	67	positive regulation of macromolecule metabolic process (GO:0010604) | positive regulation of respiratory burst (GO:0060267)	ATM;BRCA1;GSK3B;INSR;MAPK3;MITF;MTOR;NFE2L2;NKX3-1;PIK3CB;WT1
1	GO	GO: Transcription factor binding	2	4.609499377636277e-07	11	16.42	67	DNA-binding transcription factor binding (GO:0140297) | transcription coregulator binding (GO:0001221)	CTNNB1;ESR1;GATA1;GSK3B;JUN;NFE2L2;NKX3-1;PGR;SMAD4;TBX3;TP53BP1
1	GO	GO: Regulation of ras protein signal transduction	2	2.192074799775713e-06	7	10.45	67	positive regulation of Ras protein signal transduction (GO:0046579) | negative regulation of Ras protein signal transduction (GO:0046580)	FLCN;IRS2;MET;NTRK1;PIK3CB;PIK3CG;SHOC2
1	GO	GO: Transcription cis-regulatory region binding	2	4.596914017192224e-06	15	22.39	67	cis-regulatory region sequence-specific DNA binding (GO:0000987) | RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	DNMT3A;ESR1;GATA1;IKZF1;JUN;MITF;NFE2L2;NKX3-1;NSD1;PGR;PRDM1;SMAD4;TBX3;TOP1;WT1
1	GO	GO: Phosphorus metabolic process	2	6.907614069440497e-06	9	13.43	67	phosphate-containing compound metabolic process (GO:0006796) | phosphatidylinositol metabolic process (GO:0046488)	ALK;MAPK3;MTOR;PIK3C3;PIK3CB;PIK3CG;PIK3R1;PTPRD;TOP1
1	GO	GO: Cell development	2	1.5802761999142305e-05	5	7.46	67	hemopoiesis (GO:0030097) | bone cell development (GO:0098751)	FLCN;FLT1;KDR;KIT;TET2
1	GO	GO: Intracellular membraneless organelle	2	1.591487610118829e-05	12	17.91	67	chromosome (GO:0005694) | nucleolus (GO:0005730)	ATM;ATR;BRCA1;DIS3;JUN;PARP1;PBRM1;PIK3CB;PPM1D;SETD2;TOP1;XPO1
1	GO	GO: Regulation of telomere maintenance	2	2.8283417729648286e-05	4	5.97	67	regulation of telomere maintenance via telomere lengthening (GO:1904356) | regulation of telomere capping (GO:1904353)	ATM;ERCC4;MAPK3;PARP1
1	GO	GO: Fc receptor signaling pathway	2	3.53153836770588e-05	6	8.96	67	Fc-epsilon receptor signaling pathway (GO:0038095) | Fc-gamma receptor signaling pathway (GO:0038094)	CARD11;FYN;JUN;MAPK3;PIK3CB;PIK3R1
1	GO	GO: Transferase activity, transferring phosphorus-containing groups	2	3.6870475521416586e-05	5	7.46	67	kinase activity (GO:0016301) | phosphotransferase activity, alcohol group as acceptor (GO:0016773)	GSK3B;MTOR;PIK3C3;PIK3CB;PIK3CG
1	GO	GO: Cellular response to peptide hormone stimulus	2	7.240264092843747e-05	5	7.46	67	cellular response to insulin stimulus (GO:0032869) | cellular response to growth hormone stimulus (GO:0071378)	GSK3B;INSR;IRS2;PARP1;PIK3R1
1	GO	GO: Regulation of protein modification process	2	8.105995067401129e-05	7	10.45	67	positive regulation of protein modification process (GO:0031401) | regulation of protein acetylation (GO:1901983)	FLCN;GSK3B;INSR;KDR;MAPK3;NKX3-1;NTRK1
1	GO	GO: Phosphatidylinositol 3-kinase complex	2	0.0001098341891953	3	4.48	67	phosphatidylinositol 3-kinase complex, class I (GO:0097651) | phosphatidylinositol 3-kinase complex, class III (GO:0035032)	PIK3C3;PIK3CG;PIK3R1
1	GO	GO: Immune response-activating cell surface receptor signaling pathway	2	0.0001109405307404	5	7.46	67	Fc receptor mediated stimulatory signaling pathway (GO:0002431) | antigen receptor-mediated signaling pathway (GO:0050851)	CARD11;FYN;MAPK3;PIK3CB;PIK3R1
1	GO	GO: Regulation of d-glucose transmembrane transport	2	0.0001662480395467	3	4.48	67	positive regulation of glucose transmembrane transport (GO:0010828) | regulation of glucose import (GO:0046324)	INSR;IRS2;PIK3R1
1	GO	GO: Response to peptide hormone	2	0.0001814249207093	4	5.97	67	response to insulin (GO:0032868) | cellular response to peptide hormone stimulus (GO:0071375)	INSR;IRS2;PARP1;PIK3R1
1	GO	GO: Regulation of endothelial cell migration	2	0.0001986714682015	5	7.46	67	positive regulation of endothelial cell migration (GO:0010595) | regulation of blood vessel endothelial cell migration (GO:0043535)	KDR;MET;NF1;PIK3CB;PIK3CG
1	GO	GO: Negative regulation of telomere maintenance	2	0.0002296554970839	3	4.48	67	negative regulation of telomere capping (GO:1904354) | negative regulation of telomere maintenance via telomere lengthening (GO:1904357)	ATM;ERCC4;PARP1
1	GO	GO: Regulation of epithelial cell migration	2	0.0002796301234248	4	5.97	67	positive regulation of epithelial cell migration (GO:0010634) | regulation of keratinocyte migration (GO:0051547)	KDR;MTOR;PIK3CB;PIK3CG
1	GO	GO: Regulation of apoptotic process	2	0.0003279291131468	6	8.96	67	regulation of neuron apoptotic process (GO:0043523) | regulation of endothelial cell apoptotic process (GO:2000351)	CTNNB1;KDR;NF1;NFE2L2;NTRK1;RASA1
1	GO	GO: Regulation of cell cycle	2	0.0004420215955934	6	8.96	67	regulation of cell cycle process (GO:0010564) | positive regulation of cell cycle (GO:0045787)	CTNNB1;FLCN;NKX3-1;PIK3C3;SETD2;TBX3
1	GO	GO: Regulation of macromolecule metabolic process	2	0.0004838265127511	7	10.45	67	negative regulation of macromolecule metabolic process (GO:0010605) | regulation of RNA metabolic process (GO:0051252)	ESR1;FLCN;KDR;MITF;NKX3-1;PGR;RASA1
1	GO	GO: Regulation of localization	2	0.0004920415287391	4	5.97	67	regulation of cellular protein localization (GO:1903827) | regulation of protein localization (GO:0032880)	CTNNB1;NKX3-1;PARP1;SETD2
1	GO	GO: Myeloid cell differentiation	2	0.0004920415287391	3	4.48	67	erythrocyte differentiation (GO:0030218) | megakaryocyte differentiation (GO:0030219)	GATA1;IKZF1;KIT
1	GO	GO: Regulation of organelle organization	2	0.0005443885626521	5	7.46	67	regulation of cytoskeleton organization (GO:0051493) | regulation of mitochondrion organization (GO:0010821)	EPHA3;FLCN;GSK3B;MAPK3;MTOR
1	GO	GO: Regulation of anatomical structure morphogenesis	2	0.0005944668106557	6	8.96	67	regulation of angiogenesis (GO:0045765) | regulation of animal organ morphogenesis (GO:2000027)	BRCA1;CTNNB1;FLT1;KDR;NF1;WT1
1	GO	GO: Protein-lysine n-methyltransferase activity	2	0.0005962943570062	2	2.99	67	histone methyltransferase activity (H3-K36 specific) (GO:0046975) | histone methyltransferase activity (H4-K20 specific) (GO:0042799)	NSD1;SETD2
1	GO	GO: Reproductive structure development	2	0.0006670006237028	4	5.97	67	gonad development (GO:0008406) | genitalia development (GO:0048806)	GATA1;KIT;TBX3;WT1
1	GO	GO: Response to oxidative stress	2	0.0008222596884067	5	7.46	67	cellular response to oxidative stress (GO:0034599) | response to reactive oxygen species (GO:0000302)	FYN;JUN;MAPK3;NFE2L2;PARP1
1	GO	GO: Hemopoiesis	2	0.000842003030116	3	4.48	67	embryonic hemopoiesis (GO:0035162) | myeloid cell development (GO:0061515)	GATA1;KDR;KIT
1	GO	GO: Smad binding	2	0.000842003030116	3	4.48	67	I-SMAD binding (GO:0070411) | R-SMAD binding (GO:0070412)	CTNNB1;JUN;SMAD4
1	GO	GO: Positive regulation of cellular process	2	0.0008715755821347	8	11.94	67	positive regulation of cell motility (GO:2000147) | positive regulation of protein localization to membrane (GO:1905477)	ATM;EPHA3;FLT1;FYN;INSR;KDR;KIT;PIK3R1
1	GO	GO: Enzyme activator activity	2	0.0009066459435646	7	10.45	67	GTPase activator activity (GO:0005096) | lipase activator activity (GO:0060229)	DIS3;FLCN;FYN;JUN;NF1;PREX2;RASA1
1	GO	GO: Regulation of multicellular organismal process	2	0.0010390887314714	9	13.43	67	positive regulation of multicellular organismal process (GO:0051240) | negative regulation of multicellular organismal process (GO:0051241)	CTNNB1;FLCN;GSK3B;MTOR;NKX3-1;PIK3CG;SMAD4;TP53BP1;WWTR1
1	GO	GO: Regulation of neural precursor cell proliferation	2	0.0014554664168464	2	2.99	67	regulation of neuroblast proliferation (GO:1902692) | negative regulation of neural precursor cell proliferation (GO:2000178)	CTNNB1;NF1
1	GO	GO: Positive regulation of protein transport	2	0.0015372146230018	4	5.97	67	positive regulation of intracellular protein transport (GO:0090316) | positive regulation of protein import (GO:1904591)	CDH1;FYN;GSK3B;PIK3R1
1	GO	GO: Positive regulation of mapk cascade	2	0.001607569384946	6	8.96	67	positive regulation of MAP kinase activity (GO:0043406) | positive regulation of ERK1 and ERK2 cascade (GO:0070374)	FLT1;KDR;KIT;MAPK3;NTRK1;PIK3CG
1	GO	GO: Cellular response to radiation	2	0.0016755520298274	4	5.97	67	cellular response to light stimulus (GO:0071482) | cellular response to ionizing radiation (GO:0071479)	ATM;ATR;ERCC4;PARP1
1	GO	GO: Regulation of epithelial cell proliferation	2	0.0018168583238328	4	5.97	67	negative regulation of epithelial cell proliferation (GO:0050680) | regulation of endothelial cell proliferation (GO:0001936)	CDC73;KDR;NF1;NKX3-1
1	GO	GO: Regulation of peptidyl-lysine acetylation	2	0.0020202359976765	2	2.99	67	positive regulation of peptidyl-lysine acetylation (GO:2000758) | negative regulation of peptidyl-lysine acetylation (GO:2000757)	BRCA1;MAPK3
1	GO	GO: Protein serine/threonine kinase activity	2	0.0020202359976765	3	4.48	67	tau-protein kinase activity (GO:0050321) | MAP kinase activity (GO:0004707)	FYN;GSK3B;MAPK3
1	GO	GO: Regulation of protein modification by small protein conjugation or removal	2	0.0022020431649066	3	4.48	67	positive regulation of protein modification by small protein conjugation or removal (GO:1903322) | regulation of protein ubiquitination (GO:0031396)	AMER1;BIRC3;BRCA1
1	GO	GO: Positive regulation of protein-containing complex assembly	2	0.0022280757345386	3	4.48	67	nucleotide-excision repair, preincision complex stabilization (GO:0006293) | positive regulation of RNA polymerase II transcription preinitiation complex assembly (GO:0045899)	ERCC4;ESR1;PARP1
1	GO	GO: Rna biosynthetic process	2	0.0024398750844934	6	8.96	67	DNA-templated transcription, initiation (GO:0006352) | DNA-templated transcription, elongation (GO:0006354)	CDC73;ESR1;MAPK3;PGR;SETD2;WWTR1
1	GO	GO: Regulation of extrinsic apoptotic signaling pathway	2	0.0024556720215961	3	4.48	67	negative regulation of extrinsic apoptotic signaling pathway (GO:2001237) | regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	BRCA1;GATA1;GSK3B
