Cluster_ID	Meta_Term	Best_P-value	Aggregated_Terms	All_Genes	N_Terms_Merged
4	DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)	0.0010735717867411	DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)	SMAD3;SMAD2;RUNX1;ELF3;MYOD1	1
4	Gap junction	0.0011603721025279	Gap junction | platelet aggregation (GO:0070527) | homotypic cell-cell adhesion (GO:0034109)	PDGFRB;PDGFRA;GNAS	3
4	regulation of lipid storage (GO:0010883)	0.0012117096246851	regulation of lipid storage (GO:0010883)	IKBKE;FBXW7	1
4	disordered domain specific binding (GO:0097718)	0.0013251264265467	disordered domain specific binding (GO:0097718)	SMAD2;RB1	1
4	Phosphatidylinositol signaling system	0.0015362098146623	Phosphatidylinositol signaling system | phosphatidylinositol biosynthetic process (GO:0006661) | glycerophospholipid biosynthetic process (GO:0046474)	PIK3CD;INPP4B;PIK3R1	3
4	regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)	0.0019650833706476	regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)	RET;AKT1	1
4	tumor necrosis factor receptor superfamily binding (GO:0032813)	0.0019650833706476	tumor necrosis factor receptor superfamily binding (GO:0032813)	TRAF2;MYD88	1
4	beta-catenin-TCF complex assembly (GO:1904837)	0.0021074921232292	beta-catenin-TCF complex assembly (GO:1904837) | protein-containing complex assembly (GO:0065003)	PPP2R1A;TRAF2;KMT2D;CDC73	2
4	positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	0.0021074921232292	positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	RET;TRAF2	1
4	MyD88-dependent toll-like receptor signaling pathway (GO:0002755)	0.0021074921232292	MyD88-dependent toll-like receptor signaling pathway (GO:0002755)	MYD88;BTK	1
4	negative regulation of gene expression, epigenetic (GO:0045814)	0.0022546546050504	negative regulation of gene expression, epigenetic (GO:0045814)	DNMT3B;EZH2	1
4	regulation of Wnt signaling pathway (GO:0030111)	0.0022587024534675	regulation of Wnt signaling pathway (GO:0030111)	RUNX1;PPP2R1A;CDC73	1
4	regulation of cellular senescence (GO:2000772)	0.002406548654002	regulation of cellular senescence (GO:2000772)	B2M;AKT3	1
4	cytoskeleton (GO:0005856)	0.002683895593915	cytoskeleton (GO:0005856)	AKT1;PPP2R1A;NOTCH3;AXL;AURKA;DDR2	1
4	histone lysine methylation (GO:0034968)	0.0028903996898637	histone lysine methylation (GO:0034968) | histone-lysine N-methyltransferase activity (GO:0018024) | Lysine degradation	EZH2;KMT2D	3
4	sister chromatid segregation (GO:0000819)	0.0028903996898637	sister chromatid segregation (GO:0000819) | cell cycle G1/S phase transition (GO:0044843)	LATS1;RB1	2
4	protein phosphatase binding (GO:0019903)	0.0030215680795411	protein phosphatase binding (GO:0019903)	PIK3R1;TRAF2;IKBKE	1
4	phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	0.0030609998620893	phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	AKT1;BTK	1
4	regulation of ossification (GO:0030278)	0.0032362218959433	regulation of ossification (GO:0030278)	PTPN11;DDR2	1
4	regulation of response to external stimulus (GO:0032101)	0.0035314260644794	regulation of response to external stimulus (GO:0032101)	MYD88;BRD4;PDGFRA	1
4	G2/M transition of mitotic cell cycle (GO:0000086)	0.0035314260644794	G2/M transition of mitotic cell cycle (GO:0000086) | cell cycle G2/M phase transition (GO:0044839) | regulation of G2/M transition of mitotic cell cycle (GO:0010389)	LATS1;AURKA;BRD4;PPP2R1A	3
4	regulation of ubiquitin-dependent protein catabolic process (GO:2000058)	0.0043834018988117	regulation of ubiquitin-dependent protein catabolic process (GO:2000058)	LATS1;FBXW7	1
4	positive regulation of biosynthetic process (GO:0009891)	0.0048017938845955	positive regulation of biosynthetic process (GO:0009891)	RUNX1;AKT1	1
4	regulation of protein localization to nucleus (GO:1900180)	0.0054625466524042	regulation of protein localization to nucleus (GO:1900180)	LATS1;AKT1	1
4	positive regulation of protein kinase activity (GO:0045860)	0.0056653455101235	positive regulation of protein kinase activity (GO:0045860)	EZH2;ERBB3;DDR2	1
4	positive regulation of endocytosis (GO:0045807)	0.0056915574345076	positive regulation of endocytosis (GO:0045807)	AXL;B2M	1
4	Cushing syndrome	0.0057677358432064	Cushing syndrome	RB1;KMT2D;GNAS	1
4	transcription by RNA polymerase II (GO:0006366)	0.0066791375295943	transcription by RNA polymerase II (GO:0006366)	PAX5;NCOR1;NOTCH3;CDC73	1
4	transcription coregulator binding (GO:0001221)	0.0069013730918844	transcription coregulator binding (GO:0001221)	SMAD3;EZH2	1
4	positive regulation of interleukin-1 beta production (GO:0032731)	0.0076783296703147	positive regulation of interleukin-1 beta production (GO:0032731) | positive regulation of interleukin-1 production (GO:0032732)	MYD88;MALT1	2
4	response to reactive oxygen species (GO:0000302)	0.0084929131450575	response to reactive oxygen species (GO:0000302) | cellular response to reactive oxygen species (GO:0034614)	AKT1;PDGFRA	2
4	negative regulation of response to stimulus (GO:0048585)	0.0090566034871407	negative regulation of response to stimulus (GO:0048585)	ERBB3;AKT3	1
4	positive regulation of interleukin-8 production (GO:0032757)	0.0090566034871407	positive regulation of interleukin-8 production (GO:0032757)	MYD88;SYK	1
4	positive regulation of DNA metabolic process (GO:0051054)	0.0096366147796336	positive regulation of DNA metabolic process (GO:0051054)	PDGFRB;RAD50	1
